seed,final_mixture_l2,final_worst_subnet_l2,worst_to_mixture_ratio,final_cancellation_ratio,minimum_soft_load,near_starved_subnets,top1_to_soft_l2_ratio,uniform_to_soft_l2_ratio,oracle_l2,responsibility_branch_to_mixture_rmse_ratio,responsibility_branch_pointwise_win_rate,redundant_by_deletion_count,best_mixture_l2,best_mixture_step,worst_subnet_l2_at_best_mixture,cancellation_at_best_mixture
42,0.24832148849964142,2.792909622192383,11.24715238728289,0.9345657269670787,0.3000459671020508,0,2.6060293031617583,5.962274037498166,0.5265756249427795,2.6060307696172798,0.20171080294108693,0,0.24656566977500916,7800,2.8014862537384033,0.9356677598810051
43,0.14099591970443726,1.9765912294387817,14.018783193032903,0.9901706704181265,0.3918934762477875,0,9.060302617930219,6.994559122252253,1.0727790594100952,9.060315653968585,0.18074585165162885,0,0.14099591970443726,8000,1.9765912294387817,0.9901706704181265
44,0.26851990818977356,3.5238728523254395,13.12332063600655,0.957464824613464,0.3494071960449219,0,3.376126490144447,6.695867016225246,0.7649579048156738,3.376123506409919,0.1377185581965181,0,0.2652083933353424,3200,3.230666399002075,0.9533053186514888
