seed,final_mixture_l2,final_worst_subnet_l2,worst_to_mixture_ratio,final_cancellation_ratio,minimum_soft_load,near_starved_subnets,top1_to_soft_l2_ratio,uniform_to_soft_l2_ratio,oracle_l2,responsibility_branch_to_mixture_rmse_ratio,responsibility_branch_pointwise_win_rate,redundant_by_deletion_count,best_mixture_l2,best_mixture_step,worst_subnet_l2_at_best_mixture,cancellation_at_best_mixture
42,0.2087257355451584,1.004907488822937,4.814487711341769,0.9299177368514273,0.4180673360824585,0,3.5676945517998213,1.861178932444499,0.5987541675567627,3.567673391224876,0.11499044499949798,0,0.1920401006937027,800,2.177344799041748,0.9831171029413849
43,0.21849431097507477,0.9272414445877075,4.243778432718482,0.9172841906027587,0.43029823899269104,0,3.2766595373853065,1.4922933202816082,0.5930872559547424,3.276649855633622,0.09960421255872211,0,0.17262165248394012,4000,1.2259730100631714,0.9559871163112394
44,0.2529660761356354,0.7908633947372437,3.1263614743077186,0.8248371456273897,0.49722927808761597,0,1.714850983046709,1.376906339472842,0.4294702410697937,1.7148382150416999,0.06377644480903674,0,0.24456267058849335,5200,0.8112353682518005,0.8562676187709627
